time,open_return,high_return,low_return,close_return,volume
2019-09-18,0.00256081946222797,0.015325670498084198,0.0090673575129534,0.012771392081736943,6151170
2019-09-19,0.012771392081736943,0.0,0.005134788189987249,-0.0025220680958385477,3407530
2019-09-20,-0.0025220680958385477,-0.005031446540880502,-0.0063856960408684715,-0.012642225031605614,5099340
2019-09-23,-0.015170670037926715,-0.015170670037926715,-0.024421593830334265,-0.028169014084507005,5357440
2019-09-24,-0.028241335044929317,-0.019255455712451908,-0.007905138339920903,0.006587615283267345,1984900
2019-09-25,0.006605019815059343,-0.002617801047120394,-0.003984063745019917,-0.011780104712041828,3962320
2019-09-26,-0.003937007874015741,0.006561679790026309,-0.002666666666666595,0.015894039735099286,3332860
2019-09-27,0.010540184453228019,0.009126466753585527,0.021390374331550666,-0.003911342894393766,3189980
2019-09-30,-0.0013037809647978849,-0.009043927648578864,-0.009162303664921434,-0.009162303664921434,3421220
2019-10-01,-0.011749347258485643,-0.0013037809647978849,-0.005284015852047519,-0.0026420079260238705,4063670
2019-10-02,0.0026420079260236484,-0.007832898172323799,-0.006640106241699861,-0.0066225165562913135,4362700
2019-10-03,-0.01449275362318836,-0.015789473684210464,-0.010695187165775444,-0.009333333333333416,4558270
2019-10-04,-0.004010695187165791,0.0,-0.008108108108108136,-0.009421265141318913,4775630
2019-10-07,-0.012080536912751683,-0.009358288770053513,-0.004087193460490468,-0.0027173913043478937,3320870
2019-10-08,0.0027173913043476716,0.018893387314439902,0.002735978112175186,0.028610354223433276,3977030
2019-10-09,0.023035230352303593,0.0,0.02046384720327432,0.0,3081260
2019-10-10,0.0,0.009271523178808083,-0.009358288770053513,-0.018543046357615833,3934250
2019-10-11,-0.013245033112582738,-0.01837270341207342,-0.004048582995951455,0.0,4148140
2019-10-14,0.00402684563758382,0.0,0.0027100271002711285,-0.0013495276653171517,2957400
2019-10-15,-0.009358288770053513,0.0,-0.005405405405405461,-0.005405405405405461,3612960
2019-10-16,-0.004048582995951455,-0.009358288770053513,-0.0027173913043478937,-0.0027173913043478937,2621160
2019-10-17,-0.005420054200542035,0.008097165991902688,0.0,0.005449591280654031,4831150
2019-10-18,0.012261580381471404,-0.0053547523427041055,0.0,0.0,2289250
2019-10-21,-0.006729475100942128,-0.004037685060565233,-0.004087193460490468,-0.009485094850948506,3170430
2019-10-22,-0.009485094850948506,0.009459459459459474,0.0,0.019151846785225857,4095850
2019-10-23,0.019151846785225857,0.02008032128514059,0.019151846785225857,0.010738255033557076,6895670
2019-10-24,0.01342281879194629,0.0,0.010738255033557076,0.007968127490039834,5143080
2019-10-25,0.005298013245033095,-0.003937007874015741,-0.003984063745019917,-0.00922266139657446,2378380
2019-10-28,-0.00922266139657446,0.013175230566534912,-0.0040000000000000036,0.018617021276595924,7281100
2019-10-29,0.018617021276595924,0.006501950585175553,0.02008032128514059,0.0,5344070
2019-10-30,0.0013054830287206887,-0.009043927648578864,-0.003937007874015741,-0.009138381201044377,3066190
2019-10-31,-0.010430247718383301,-0.009126466753585416,-0.01449275362318836,-0.00922266139657446,5768030
2019-11-01,-0.005270092226614009,0.0026315789473685403,0.0053475935828875,0.003989361702127603,4059500
2019-11-04,0.009271523178808083,0.005249343832020914,-0.005319148936170137,-0.0066225165562913135,6038610
2019-11-05,-0.013123359580052618,-0.0026109660574412663,0.002673796791443861,0.006666666666666599,5517760
2019-11-06,0.009308510638297962,0.0,0.009333333333333416,0.005298013245033095,4525660
2019-11-07,0.006587615283267345,0.02617801047120416,0.006605019815059343,0.031620553359683834,13242680
2019-11-08,0.02486910994764413,0.0025510204081633514,0.018372703412073532,0.0,5281950
2019-11-11,-0.005108556832694733,0.013994910941475647,0.0038659793814432852,0.003831417624521105,8000180
2019-11-12,0.006418485237484006,0.0,-0.0012836970474967568,0.008905852417302684,6553550
2019-11-13,0.01658163265306123,0.0012547051442912682,0.00385604113110527,-0.015132408575031508,6513310
2019-11-14,-0.020075282308657516,-0.01253132832080206,-0.006402048655569814,0.0,5526590
2019-11-15,0.0,-0.0025380710659898,0.002577319587628857,0.0,3431350
2019-11-18,0.00256081946222797,0.008905852417302684,0.006426735218509005,0.011523687580025754,3835760
2019-11-19,0.010217113665389466,-0.0025220680958385477,0.0,-0.005063291139240533,4169110
2019-11-20,-0.006321112515802807,-0.006321112515802807,-0.020434227330779042,-0.0178117048346057,6959150
2019-11-21,-0.021628498727735312,-0.019083969465648942,-0.010430247718383301,-0.016839378238341918,7500750
2019-11-22,-0.0039011703511053764,0.0,0.0,0.0039525691699604515,5765620
2019-11-25,-0.0026109660574412663,0.0,0.0,0.006561679790026309,4233870
2019-11-26,0.009162303664921545,0.01945525291828809,0.015810276679841806,0.018252933507170832,5487610
2019-11-27,0.016861219195849486,0.0,0.009079118028534339,-0.002560819462227859,3524960
2019-11-28,-0.0063775510204081565,-0.003816793893129833,-0.005141388174807249,0.0,3754940
2019-11-29,0.0,0.010217113665389466,0.0,0.011553273427471034,6338320
2019-12-02,0.011553273427471034,0.011378002528444897,0.018087855297157507,0.0038071065989848663,9096550
2019-12-03,0.0038071065989848663,0.02124999999999999,-0.006345177664974555,0.022756005056890016,9332060
2019-12-04,0.020227560050569027,-0.003671970624234966,0.028097062579821364,0.0,4913700
2019-12-05,-0.0024783147459727095,-0.006142506142506221,-0.012422360248447228,-0.014833127317676165,5182270
2019-12-06,-0.00993788819875785,0.018541409147095234,0.002515723270440251,0.03136762860727749,7127130
2019-12-09,0.03136762860727749,0.02305825242718451,0.03136762860727749,0.014598540145985384,7902140
2019-12-10,0.014598540145985384,0.004744958481613493,0.010948905109489093,0.008393285371702586,10161370
2019-12-11,0.004796163069544557,-0.007083825265643551,-0.008423586040914643,0.0,5402830
2019-12-12,0.0,0.0,0.008495145631068013,-0.00832342449464929,4152040
2019-12-13,-0.004773269689737569,0.0047562425683709275,-0.01203369434416357,-0.015587529976019088,9476390
2019-12-16,-0.015587529976019088,-0.02485207100591702,-0.010962241169305886,-0.0024360535931792215,5120410
2019-12-17,-0.0024360535931792215,-0.0024271844660194164,-0.027093596059113212,-0.02564102564102555,9866630
2019-12-18,-0.02564102564102555,-0.02919708029197088,-0.017721518987341867,-0.02506265664160401,7586700
2019-12-19,-0.02506265664160401,-0.0012531328320802837,0.002577319587628857,0.010282776349614497,5752800
2019-12-20,0.01670951156812328,0.006273525721455453,0.010282776349614497,0.008905852417302684,5415140
2019-12-23,0.008849557522123908,0.009975062344139696,0.006361323155216203,0.0025220680958386588,4009100
2019-12-24,-0.003759398496240629,-0.00864197530864197,0.0,0.0062893081761006275,3219640
2019-12-25,0.0062893081761006275,0.00498132004981322,0.008849557522123908,-0.0024999999999999467,2378750
2019-12-26,0.00374999999999992,-0.004956629491945641,-0.006265664160401085,-0.006265664160401085,3007690
2019-12-27,-0.01245330012453294,0.011207970112079746,-0.006305170239596425,0.023959646910466592,4181570
2019-12-30,0.02900378310214391,0.012315270935960854,0.027918781725888353,0.0049261083743843415,2937980
2019-12-31,0.0,-0.006082725060827299,-0.006172839506172756,-0.007352941176470673,2876730
2020-01-02,-0.007352941176470673,0.01346389228886169,0.0,0.022222222222222143,4232230
2020-01-03,0.029629629629629672,0.01449275362318847,0.029813664596272993,0.006038647342995196,7832210
2020-01-06,-0.007194244604316613,-0.004761904761904856,-0.008443908323280902,-0.006002400960384291,5371060
2020-01-07,0.0036231884057973396,-0.0023923444976076125,-0.009732360097323589,-0.01328502415458932,4871220
2020-01-08,-0.02527075812274382,-0.021582733812949617,-0.019656019656019708,-0.009791921664626724,6421130
2020-01-09,0.004938271604938427,0.02083333333333326,0.020050125313283207,0.023485784919653918,4613440
2020-01-10,0.020884520884520974,0.016806722689075793,0.01842751842751822,0.007246376811594235,10006180
2020-01-13,0.0036101083032489267,-0.007083825265643551,0.0024125452352232735,0.0023980815347721673,4456520
2020-01-14,0.0023980815347721673,0.027348394768133222,0.0036101083032489267,0.031100478468899517,9565300
2020-01-15,0.03349282296650724,0.011574074074073959,0.029976019184652314,0.0058004640371229765,5881520
2020-01-16,-0.0023148148148149916,0.0,0.0011641443538998875,0.005767012687428075,6855030
2020-01-17,0.011600928074246175,0.011441647597253857,-0.0011627906976744429,-0.01146788990825709,6329150
2020-01-20,-0.01146788990825709,-0.005656108597285159,-0.008149010477299212,0.019721577726218076,5711790
2020-01-21,0.030162412993039567,0.020477815699658786,0.03403755868544622,0.013651877133106005,5911660
2020-01-22,0.0033783783783782884,0.014492753623188248,0.011350737797956922,0.017957351290684542,8919900
2020-01-30,-0.011223344556677839,-0.018681318681318726,-0.03479236812570152,-0.03858875413450935,13028790
2020-01-31,-0.02156640181611824,-0.023516237402015583,-0.033720930232558066,-0.047018348623853234,10994970
2020-02-03,-0.06844547563805103,-0.019495412844036664,-0.0577617328519856,0.01925391095066198,12079180
2020-02-04,0.05853051058530512,0.0,0.06130268199233724,0.001180637544273777,8086090
2020-02-05,0.008235294117647118,0.008187134502923854,0.0036101083032489267,-0.005896226415094463,6938550
2020-02-06,-0.018669778296382722,0.008120649651972123,0.004796163069544557,0.03084223013048626,9214150
2020-02-07,0.03329369797859694,0.0034522439585731313,-0.004773269689737569,-0.033371691599539566,8120240
2020-02-10,-0.04718066743383198,-0.025229357798165264,-0.00959232613908878,0.0,4794830
2020-02-11,0.018115942028985588,-0.0023529411764705577,-0.020581113801452777,-0.030952380952380953,12551620
2020-02-12,-0.039145907473309594,-0.017688679245283057,0.0,0.008599508599508532,9581940
2020-02-13,0.011111111111111072,-0.010804321728691502,0.006180469715698411,-0.004872107186358221,5263180
2020-02-14,-0.006105006105005972,-0.0060679611650485965,-0.011056511056511065,0.0,5052290
2020-02-17,0.0036855036855036882,0.003663003663003872,0.011180124223602483,0.00244798041615657,2716840
2020-02-18,0.006119951040391758,0.0,-0.013513513513513709,-0.019536019536019578,7456030
2020-02-19,-0.02311435523114369,-0.015815085158151,-0.00747198007471972,-0.001245330012453305,5481650
2020-02-20,0.007471980074719831,0.012360939431396822,0.006273525721455453,0.021197007481296826,5225250
