time,open,high,low,close,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_histogram,BB_upper,BB_middle,BB_lower,daily_return,close_lag_1,return_lag_1,close_lag_3,return_lag_3,close_lag_7,return_lag_7,volatility_10,volume_sma_10,volume_ratio,vnindex_return,usdvnd_return,target_cls,target_reg
2020-01-02,21.06,21.32,20.95,21.17,896720,20.694,20.439,20.7144,20.73329935472053,20.592214136412686,62.28813559322033,0.14108521830784326,0.01645574754830933,0.12462947075953393,21.278471011380017,20.439,19.599528988619983,0.005223171889838785,21.06,-0.0051960321209260085,20.81,0.0033751205400192053,20.27,-0.006859382655561075,0.37307133663980313,1125354.0,0.7968337074378373,0.0059105713899207935,0.0,0,20.81
2020-01-03,21.28,21.35,20.74,20.81,2047880,20.758999999999997,20.488,20.71,20.745099453994293,20.60834642260434,53.358208955223866,0.13675303138995432,0.04051520431663833,0.09623782707331599,21.29142949122399,20.488,19.68457050877601,-0.017005196032121028,21.17,0.005223171889838785,21.17,0.01729937530033654,20.38,0.005426739023187022,0.3229533850091647,1248360.0,1.6404562786375725,-0.0015827531629201141,0.0,0,20.59
2020-01-06,20.63,20.81,20.52,20.59,1091660,20.776999999999997,20.524,20.702799999999996,20.721237999533635,20.60698742833735,53.358208955223866,0.11425057119628335,0.055262277692567335,0.05898829350371601,21.273551444812878,20.524,19.774448555187124,-0.01057184046131665,20.81,-0.017005196032121028,21.06,-0.0051960321209260085,20.77,0.019136408243375813,0.3059066669572246,1279816.0,0.8529819911612294,-0.009687713699566891,0.0,1,20.99
2020-01-07,20.7,20.99,20.59,20.99,837240,20.849,20.574499999999997,20.702799999999996,20.762585999605385,20.63535872994199,68.02973977695157,0.12722726966339337,0.06965527608673255,0.05757199357666082,21.305597948654167,20.574499999999997,19.843402051345826,0.01942690626517729,20.59,-0.01057184046131665,21.17,0.005223171889838785,20.74,-0.001444390948483476,0.2535722557553969,1286940.0,0.650566459974824,0.00323292773517192,0.0,0,20.52
2020-01-08,20.77,20.85,20.52,20.52,1814290,20.863,20.598000000000003,20.6948,20.725265076589174,20.626813638835177,57.50798722044724,0.09845143775399734,0.07541450842018552,0.023036929333811823,21.28712148497392,20.598000000000003,19.908878515026085,-0.022391615054787928,20.99,0.01942690626517729,20.81,-0.017005196032121028,20.81,0.0033751205400192053,0.2273054723885231,1399159.0,1.2967003750109887,-0.010324545302853316,0.0,1,20.81
2020-01-09,20.7,20.85,20.63,20.81,967050,20.866999999999997,20.618000000000002,20.6934,20.738301218652378,20.64038299892146,59.818731117824726,0.09791821973091785,0.07991525068233199,0.018002969048585865,21.307365841304833,20.618000000000002,19.92863415869517,0.014132553606237774,20.52,-0.022391615054787928,20.59,-0.01057184046131665,21.17,0.01729937530033654,0.22583425584065656,1335429.0,0.7241493183089479,0.011770532571813819,0.0,0,20.77
2020-01-10,20.77,20.88,20.63,20.77,1018650,20.869999999999997,20.627000000000002,20.6904,20.74317795424432,20.649984258260613,55.8064516129032,0.09319369598370741,0.08257093974260708,0.010622756241100331,21.31951942781034,20.627000000000002,19.934480572189663,-0.001922152811148492,20.81,0.014132553606237774,20.99,0.01942690626517729,21.06,-0.0051960321209260085,0.22415272571270803,1324844.0,0.7688829779204193,0.00873821798677299,0.0,0,20.63
2020-01-13,20.74,20.81,20.59,20.63,786760,20.851999999999997,20.627,20.6802,20.725765961283653,20.6485039428339,55.8064516129032,0.07726201844975122,0.08150915548403592,-0.004247137034284698,21.319519427810338,20.627,19.93448057218966,-0.006740491092922518,20.77,-0.001922152811148492,20.52,-0.022391615054787928,21.17,0.005223171889838785,0.23639890956693516,1303034.0,0.6037908450585326,-0.0027877010758460274,-0.017664692665400716,0,20.59
2020-01-14,20.63,20.74,20.59,20.59,721680,20.794,20.636,20.659200000000002,20.704878890316934,20.6441703174388,53.46534653465347,0.06070857287813425,0.0773490389628556,-0.016640466084721348,21.321285956448317,20.636,19.95071404355168,-0.0019389238972370437,20.63,-0.006740491092922518,20.81,0.014132553606237774,20.81,-0.017005196032121028,0.22031290878604334,1087096.0,0.6638604134317484,0.0012010270852313987,0.017982345267962385,0,20.59
2020-01-15,20.59,20.63,20.52,20.59,940870,20.747,20.6645,20.639,20.687205214883562,20.640157701332225,46.59090909090911,0.047047513551337516,0.07128873388055199,-0.02424122032921447,21.286397774642495,20.6645,20.042602225357506,0.0,20.59,-0.0019389238972370437,20.77,-0.001922152811148492,20.59,-0.01057184046131665,0.20699167991864761,1112280.0,0.8458931204372999,0.0005791106514994038,0.0,1,20.95
2020-01-16,20.59,21.03,20.59,20.95,1942970,20.725,20.7095,20.628,20.727635181824553,20.66310898271502,53.53535353535354,0.06452619910953317,0.06993622692634822,-0.005410027816815058,21.27154420129608,20.7095,20.147455798703916,0.01748421563865943,20.59,0.0,20.63,-0.006740491092922518,20.99,0.01942690626517729,0.1643336713992082,1216905.0,1.596648875631212,0.006976311546570857,0.0,0,20.81
2020-01-17,20.95,20.99,20.59,20.81,1388810,20.725,20.741999999999997,20.6142,20.740306692313084,20.6739897988102,50.0,0.06631689350288283,0.06921236024165514,-0.0028954667387723065,21.24200421050861,20.741999999999997,20.241995789491384,-0.006682577565632508,20.95,0.01748421563865943,20.59,-0.0019389238972370437,20.52,-0.022391615054787928,0.1643336713992082,1150998.0,1.2066137386859057,0.004772608307417547,0.0,0,20.74
2020-01-20,20.77,20.95,20.67,20.74,1227100,20.740000000000002,20.7585,20.598399999999998,20.7402595088803,20.67887944334278,42.18181818181813,0.06138006553752007,0.06764590130082812,-0.006265835763308053,21.233530192946255,20.7585,20.28346980705375,-0.0033637674195098333,20.81,-0.006682577565632508,20.59,0.0,20.81,0.014132553606237774,0.15733898294937396,1164542.0,1.0537189727807155,-0.0003370924246138829,0.0,0,20.05
2020-01-21,20.88,20.95,20.05,20.05,4351820,20.645999999999997,20.7475,20.5658,20.634065738283333,20.632295780872944,34.834834834834865,0.0017699574103886562,0.05447071252274023,-0.052700755112351574,21.277202001625763,20.7475,20.217797998374234,-0.0332690453230472,20.74,-0.0033637674195098333,20.95,0.01748421563865943,20.77,-0.001922152811148492,0.24676574586704314,1516000.0,2.8705936675461743,0.00790901566475588,0.0,1,20.41
2020-01-22,19.87,20.41,19.76,20.41,3165650,20.634999999999998,20.749,20.5332,20.599594086239744,20.61582942673421,39.38547486033515,-0.016235340494464623,0.04032950191929926,-0.05656484241376388,21.27447322031021,20.749,20.223526779689788,0.017955112219451452,20.05,-0.0332690453230472,20.81,-0.006682577565632508,20.63,-0.006740491092922518,0.2553102687580697,1651136.0,1.9172557560370558,0.005160335371108271,0.0,0,19.76
2020-01-30,19.98,20.16,19.47,19.76,2638460,20.53,20.6985,20.4912,20.47042576527978,20.55243465438353,36.434108527131784,-0.08200888910374715,0.01586182371468998,-0.09787071281843714,21.38494852607271,20.6985,20.01205147392729,-0.031847133757961665,20.41,0.017955112219451452,20.74,-0.0033637674195098333,20.59,-0.0019389238972370437,0.3668787265568573,1818277.0,1.4510770361171592,-0.03215460028644623,0.0,0,18.79
2020-01-31,19.51,19.83,18.79,18.79,4118150,20.332,20.601,20.4458,20.211898724467506,20.421883939244008,30.51948051948048,-0.209985214776502,-0.02930758398354842,-0.18067763079295357,21.695366435311712,20.601,19.506633564688286,-0.04908906882591102,19.76,-0.031847133757961665,20.05,-0.0332690453230472,20.59,0.0,0.648875951164763,2128227.0,1.9350144509960638,-0.02392713478813646,0.00047473134521602844,0,18.61
2020-02-03,17.92,18.97,17.7,18.61,3602970,20.130000000000003,20.491,20.3946,19.965452766857123,20.287670314114823,22.95454545454544,-0.3222175472577007,-0.08788957663837887,-0.2343279706193218,21.8952926670523,20.491,19.0867073329477,-0.009579563597658325,18.79,-0.04908906882591102,20.41,0.017955112219451452,20.95,0.01748421563865943,0.8338531711944747,2409848.0,1.4951025956823834,-0.009053831863509276,0.0,1,18.71
2020-02-04,18.93,18.93,18.43,18.71,1651440,19.942,20.368,20.3534,19.772306187340643,20.17080584640261,27.543424317617877,-0.3984996590619687,-0.15001159312309686,-0.24848806593887185,21.94250209339501,20.368,18.793497906604987,0.005373455131649774,18.61,-0.009579563597658325,19.76,-0.031847133757961665,20.81,-0.006682577565632508,0.9255124706525024,2502824.0,0.6598306552917824,0.0010235524813066998,0.0,1,18.79
2020-02-05,18.9,19.08,18.79,18.79,1648620,19.762,20.2545,20.308,19.621182158519005,20.06852393185427,23.56020942408375,-0.44734177333526404,-0.2094776291655303,-0.23786414416973373,21.94217014736761,20.2545,18.56682985263239,0.00427578834847675,18.71,0.005373455131649774,18.79,-0.04908906882591102,20.74,-0.0033637674195098333,0.9598819371846178,2573599.0,0.6405893070365664,-0.00342270393610955,0.002372530411526075,1,19.36
2020-02-06,18.97,19.36,18.71,19.36,1708550,19.603,20.163999999999998,20.2848,19.58100028797762,20.016040677642845,33.79310344827586,-0.4350403896652253,-0.25459018126546934,-0.18045020839975595,21.839035270642007,20.163999999999998,18.48896472935799,0.030335284725917955,18.79,0.00427578834847675,18.61,-0.009579563597658325,20.05,-0.0332690453230472,0.8685754620833414,2550157.0,0.6699783581952014,0.013640634618915515,0.0,0,19.26
2020-02-07,19.15,19.33,19.08,19.26,1218660,19.448,20.0865,20.2654,19.531615628288755,19.960037664484116,34.106728538283065,-0.4284220361953608,-0.28935655225144763,-0.13906548394391316,21.779025674220264,20.0865,18.393974325779737,-0.005165289256198191,19.36,0.030335284725917955,18.71,0.005373455131649774,20.41,0.017955112219451452,0.7608737667240482,2533142.0,0.4810863346784349,0.002354721162656892,0.0,0,19.0
2020-02-10,18.93,19.15,18.82,19.0,738090,19.273999999999997,20.006999999999998,20.2408,19.449828608552025,19.88892376341122,32.4503311258278,-0.4390951548591957,-0.3193042727729973,-0.11979088208619842,21.748603616755187,20.006999999999998,18.26539638324481,-0.013499480789200491,19.26,-0.005165289256198191,18.79,0.00427578834847675,19.76,-0.031847133757961665,0.6181549607950282,2484241.0,0.29710885538077825,-0.010651076268934356,0.0,1,19.36
2020-02-11,19.11,19.4,19.04,19.36,1085380,19.205000000000002,19.9255,20.219,19.436008822620945,19.84974422538076,37.42331288343557,-0.4137354027598157,-0.338190498770361,-0.07554490398945468,21.62547492241566,19.9255,18.22552507758434,0.0189473684210526,19.0,-0.013499480789200491,19.36,0.030335284725917955,18.79,-0.04908906882591102,0.5574395831736692,2157597.0,0.503050384293267,0.004233236276900865,0.0,1,19.55
2020-02-12,19.44,19.76,19.4,19.55,1104870,19.119,19.877,20.197400000000002,19.453545926833108,19.82754094942663,35.16949152542374,-0.37399502259352246,-0.3453514035349933,-0.02864361905852919,21.560831470501917,19.877,18.19316852949808,0.009814049586776896,19.36,0.0189473684210526,19.26,-0.005165289256198191,18.61,-0.009579563597658325,0.3929503785466337,1951519.0,0.5661589766740678,0.003220387944408154,0.0,1,19.62
2020-02-13,19.55,19.69,19.4,19.62,1030570,19.104999999999997,19.8175,20.178,19.479154245781864,19.812167545765398,37.20430107526884,-0.33301329998353424,-0.34288378282470144,0.009870482841167205,21.445697259483474,19.8175,18.189302740516524,0.003580562659846631,19.55,0.009814049586776896,19.0,-0.013499480789200491,18.71,0.005373455131649774,0.3693613106129555,1790730.0,0.5755027279377684,0.0005972186673492974,0.0,1,19.69
2020-02-14,19.55,19.69,19.51,19.69,884240,19.195,19.7635,20.1672,19.511592054123113,19.803118097930927,38.70967741935486,-0.29152604380781355,-0.33261223502132387,0.041086191213510315,21.329121114345433,19.7635,18.197878885654568,0.0035677879714577365,19.62,0.003580562659846631,19.36,0.0189473684210526,18.79,0.00427578834847675,0.39297299878964065,1467339.0,0.602614665050135,-0.0008420020463846267,0.0,0,19.58
