time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2022-06-06 07:00:00,43.59,44.83,42.24,45.0,880500,43.892,43.3575,44.773,43.93106895817235,44.01564635154509,62.560386473429936,-0.08457739337274006,-0.38655923541986686,0.3019818420471268,45.758042701797265,43.3575,40.95695729820274,43.59,45.28,43.14,0.8379445752024332,1,45.56
2022-06-07 07:00:00,44.44,45.56,43.93,46.13,933000,44.19500000000001,43.38549999999999,44.7448,44.181673733838146,44.1300429180973,68.16608996539796,0.05163081574084316,-0.2989212251877249,0.35055204092856806,45.8780106767431,43.38549999999999,40.892989323256884,44.83,44.44,43.54,0.8385470237924559,0,44.55
2022-06-08 07:00:00,45.56,44.55,44.33,45.56,1164700,44.319,43.363,44.7076,44.238339313247664,44.16115085009009,59.6359743040685,0.07718846315757588,-0.22369928751866475,0.30088775067624063,45.801689035223745,43.363,40.924310964776254,45.56,43.59,43.88,0.7829779335616802,0,43.76
2022-06-09 07:00:00,44.44,43.76,43.71,44.94,1067500,44.381,43.3855,44.6558,44.164748649671104,44.13143597230564,57.18685831622176,0.033312677365465504,-0.1722968945418387,0.2056095719073042,45.8304257872699,43.3855,40.9405742127301,44.55,44.83,44.38,0.6993242770307054,0,43.71
2022-06-10 07:00:00,43.76,43.71,43.54,44.44,390900,44.398,43.517999999999994,44.608599999999996,44.09478731895247,44.10021849287559,60.02155172413792,-0.00543117392312098,-0.13892375041809515,0.13349257649497417,45.706011353765,43.517999999999994,41.32998864623499,43.76,45.56,45.28,0.6783607693059844,0,42.98
2022-06-13 07:00:00,43.31,42.98,41.68,43.31,1105800,44.30800000000001,43.58,44.54560000000001,43.923281577575175,44.01723934525518,52.41157556270093,-0.09395776768000275,-0.12993055387047667,0.03597278619047392,45.621227700750154,43.58,41.53877229924984,43.71,44.55,44.44,0.8029777913077091,1,43.31
2022-06-14 07:00:00,42.47,43.31,41.63,43.93,1066200,44.20100000000001,43.608,44.4882,43.82893056564053,43.964851245606646,50.0,-0.13592067996611235,-0.1311285790896038,-0.004792100876508554,45.616388723119066,43.608,41.59961127688093,42.98,43.76,43.59,0.8614774131301438,0,43.03
2022-06-15 07:00:00,43.54,43.03,42.36,44.04,1243600,43.976,43.638999999999996,44.4172,43.706018170926605,43.89560300519133,49.38820912124583,-0.18958483426472839,-0.1428198301246287,-0.04676500414009968,45.587785316683245,43.638999999999996,41.690214683316746,43.31,43.71,44.83,0.8419580353755179,1,44.49
2022-06-16 07:00:00,43.14,44.49,43.03,45.0,1209600,43.981,43.726,44.3778,43.82663076001482,43.9396324122142,54.726368159203986,-0.11300165219937952,-0.13685619453957887,0.023854542340199347,45.66300148085538,43.726,41.78899851914462,43.03,42.98,45.56,0.8451620488929669,0,42.81
2022-06-17 07:00:00,43.31,42.81,42.81,44.04,1050600,43.903000000000006,43.7485,44.3002,43.67022602770484,43.85595593723538,45.30289727831431,-0.18572990953053647,-0.1466309375377704,-0.039098971992766074,45.62830150127728,43.7485,41.86869849872272,44.49,43.31,44.55,0.9181025118265889,0,42.75
