time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2020-03-19 07:00:00,38.62,39.42,36.93,39.42,1103680,41.793,44.518,48.0202,42.121407724945016,44.46778609696689,7.159353348729752,-2.3463783720218743,-1.8320297058695805,-0.5143486661522938,51.03162814251371,44.518,38.00437185748629,39.55,41.11,43.42,2.3419842014838665,0,36.66
2020-03-20 07:00:00,39.42,36.66,36.66,39.42,1083480,40.793,43.909000000000006,47.72860000000001,41.28102350561854,43.87778381808403,5.429071803852864,-2.5967603124654914,-1.9849775735446926,-0.6117827389207988,50.97531415870204,43.909000000000006,36.84268584129797,39.42,39.33,43.11,2.160864281819771,0,34.13
2020-03-23 07:00:00,34.66,34.13,34.13,34.8,678160,39.864,43.2315,47.393600000000006,40.18068030833503,43.14228112352288,4.169662113587336,-2.9616008151878503,-2.1803040060602052,-0.7812968091276451,51.302357973044224,43.2315,35.16064202695577,36.66,39.55,40.8,2.806501182769911,0,31.77
2020-03-24 07:00:00,31.91,31.77,31.77,33.33,1474050,38.699,42.4425,47.0096,38.886544652313184,42.28538657887112,3.5648432698217505,-3.3988419265579353,-2.424013371067931,-0.9748285554900042,51.729448113516995,42.4425,33.15555188648301,34.13,39.42,41.11,3.4989441264472934,1,34.0
2020-03-25 07:00:00,31.77,34.0,30.22,34.0,1401570,37.788,41.7895,46.6738,38.13467768521073,41.66188285171472,14.959349593495944,-3.5272051665039896,-2.644653020015976,-0.8825521464880137,51.53469039267435,41.7895,32.044309607325644,31.77,36.66,41.11,3.407637826347683,1,36.35
2020-03-26 07:00:00,34.48,36.35,33.6,36.35,1242250,37.343,41.2605,46.381400000000006,37.8600838070299,41.262616343530404,24.890404286410146,-3.4025325365005017,-2.796229632207175,-0.6063029042933268,50.97937035887558,41.2605,31.541629641124423,34.0,34.13,39.33,3.2578692764170616,1,38.57
2020-03-27 07:00:00,36.44,38.57,35.33,38.84,1149310,37.089,40.846999999999994,46.132400000000004,37.96931113422363,41.060446934762105,37.57047667862635,-3.091135800538474,-2.855211086549254,-0.23592471398922,50.265418908545136,40.846999999999994,31.428581091454852,36.35,31.77,39.55,3.022020847049207,0,36.17
2020-03-30 07:00:00,35.91,36.17,35.91,36.44,881240,36.595000000000006,40.3135,45.8346,37.6924737674473,40.69362811156091,33.45504335919671,-3.0011543441136155,-2.8843998254285568,-0.1167545186850587,49.508719066678566,40.3135,31.118280933321433,38.57,34.0,39.42,2.6755944303192822,1,37.06
2020-03-31 07:00:00,36.17,37.06,35.73,38.66,1296450,36.367999999999995,39.8225,45.5538,37.5951640823044,40.42133386274561,36.54957759004002,-2.8261697804412123,-2.8727537885443692,0.04658400810315699,48.579656171413454,39.8225,31.065343828586542,36.17,36.35,36.66,2.508872256612522,1,38.22
2020-04-01 07:00:00,36.66,38.22,36.0,38.66,437820,36.235,39.3895,45.2962,37.691297724510385,40.25651414074314,43.95501405810684,-2.565216416232758,-2.8112461962569086,0.24602978002415066,47.51064711886899,39.3895,31.26835288113101,37.06,38.57,34.13,2.3517806492575435,1,40.44
2020-04-03 07:00:00,38.22,40.44,38.22,40.44,1184500,36.337,39.065,45.083,38.1141937559671,40.270241252831184,48.55913978494623,-2.1560474968640833,-2.6802062555602184,0.5241587586961352,46.39791498009226,39.065,31.732085019907736,38.22,36.17,31.77,2.52127855572437,1,43.24
2020-04-06 07:00:00,40.88,43.24,40.57,43.24,2698260,36.995,38.894,44.9266,38.90280893079461,40.49225353123032,54.08829174664109,-1.589444600435705,-2.4620536570810083,0.8726090566453033,45.61516969769857,38.894,32.17283030230143,40.44,37.06,34.0,3.3404765129144915,0,43.24
2020-04-07 07:00:00,43.37,43.24,41.33,44.84,2855700,37.906,38.885,44.7702,39.570090287077065,40.697528359057245,58.05521219612691,-1.1274380719801798,-2.1951302782631545,1.0676922062829748,45.58108683839799,38.885,32.18891316160201,43.24,38.22,36.35,3.6956677339825954,0,41.77
2020-04-08 07:00:00,43.11,41.77,41.77,43.11,760120,38.906,38.8025,44.5844,39.90854703039575,40.777598433921,54.34952978056427,-0.8690514035252477,-1.9299142952171096,1.0608628916918619,45.30107271779114,38.8025,32.30392728220886,43.24,40.44,38.57,3.165818131928067,1,42.66
2020-04-09 07:00:00,41.77,42.66,41.68,43.24,1560610,39.772000000000006,38.78,44.4164,40.33185711259431,40.918055169101116,56.164383561643824,-0.5861980565068095,-1.6611708787820731,1.0749728222752637,45.21861704667101,38.78,32.341382953328996,41.77,43.24,36.17,2.842646654088419,0,42.22
2020-04-10 07:00:00,42.66,42.22,41.64,43.02,983120,40.358999999999995,38.851000000000006,44.2396,40.62234622276429,41.01514812173462,61.60267111853089,-0.39280189897032614,-1.4074969554327619,1.0146950564624357,45.41353128313334,38.851000000000006,32.288468716866674,42.66,43.24,37.06,2.6575404251132673,1,42.66
2020-04-13 07:00:00,42.57,42.66,42.17,42.66,1411550,40.768,38.9285,44.072399999999995,40.935836522902605,41.137752022491746,69.5016003657979,-0.20191549958914123,-1.1663805673992638,0.9644650678101225,45.63831457112979,38.9285,32.21868542887021,42.22,41.77,38.22,2.666332479059764,0,42.48
