time,open_return,high_return,low_return,close_return,volume
2019-09-18,0.005747126436781658,0.0016654292995164077,0.007072221771905696,-0.0015952003531513048,140571130
2019-09-19,-0.00026110971629422774,-0.0012019230769230171,-0.0034106686520314344,0.0019595035924233617,140440060
2019-09-20,0.002119559212046429,0.00136381869233837,-0.00019181262934730992,-0.006759602848259938,167884480
2019-09-23,-0.005864073777064993,-0.004586604710783426,-0.002847449412334946,-0.002847449412334946,121610650
2019-09-24,-0.005465086967481714,-0.0026358679249079975,-0.002632804747149442,0.0005974441541609643,119577920
2019-09-25,-0.00037512799975669697,-0.0021989993544222486,-0.0019087457103986738,-0.0008399704492324522,121420880
2019-09-26,0.0027790174043571536,0.0025071271153884744,0.0033466929790655353,0.003494378608325688,133043610
2019-09-27,0.0036006877718215424,0.006736179739023518,0.004460891164393965,0.00715619480191787,152087820
2019-09-30,0.007719750871747255,0.0058396938918603425,0.0058137774413322685,-0.0012827707848954706,157737220
2019-10-01,-0.0020501640131209697,-0.004431520559267765,-0.00031108568905480194,0.003040459179577848,141547280
2019-10-02,0.001312796256025317,0.001210338894890528,-0.006595061232684274,-0.00840344541261917,155632190
2019-10-03,-0.013541103705038138,-0.008472120927537241,-0.006345806008306143,0.0012711992655292104,156298020
2019-10-04,0.008157053720894814,0.0023779535492971515,0.004311791325570802,-0.004896972139654454,153634840
2019-10-07,-0.004266924292284369,-0.0044933203325256965,-0.004556546745106749,-0.004556546745106749,150412170
2019-10-08,-0.0058921623123958655,-0.0018478502332532898,-0.0012206410399862033,0.0052182404459408804,153446780
2019-10-09,0.00426994164413097,0.003530566205703467,0.00493945350293834,-0.00039464896480534417,143783620
2019-10-10,0.0010022068797959083,-0.0011189516129032073,0.00019255325617684171,-0.0004555439701163788,137745810
2019-10-11,-0.00024271599194980453,0.0009587340673535838,0.00045595938921705326,0.0045170045980271745,140671790
2019-10-14,0.006109835418837362,0.0054545087917405866,0.0045170045980271745,0.0017442329407968415,171969840
2019-10-15,-0.0010657443621118201,-0.0025068939583855476,-0.0011090498467495324,-0.0005233652384835086,131330520
2019-10-16,0.0022142821196720064,0.002674038703191828,0.0023315905282919047,0.0014198680831780663,157875510
2019-10-17,-0.0007130303791113013,-0.001604154760830534,-0.0032526056089823285,-0.004665848802365091,157134910
2019-10-18,-0.0030551535616658576,-0.002791697211315336,-0.001272958719767292,-0.0006263765129013166,153487520
2019-10-21,-0.0038508064516129537,-0.003856882470821499,-0.005057861940600428,-0.005701577031945071,162867090
2019-10-22,-0.004715740047359751,-0.0016275778406793506,-4.066859164664205e-05,0.003690674691935625,200609660
2019-10-23,0.0035789816170488375,0.0020453832055813415,0.0020335122824142182,0.0006077857352686511,154015230
2019-10-24,0.0018337656022047177,0.00403189135113835,0.002161295559704568,0.005881816985391586,141378830
2019-10-25,0.005117055165090756,0.0030897745571658586,0.005325773300258074,0.002989130434782661,136700300
2019-10-28,0.004386715094928162,0.0028996558539937656,0.0035954920385534717,-9.030976248536327e-05,150002350
2019-10-29,-0.0005008664990433509,0.00032014086197929004,-0.0006121547848426667,-0.0006121547848426667,177823330
2019-10-30,-0.0009421008849734847,0.0035204224506941717,-0.0010141885989135568,0.00504081858073846,160171570
2019-10-31,0.0040729111282766794,0.0009966115208290827,0.003739219588685838,-0.002068159338188935,189105090
2019-11-01,-0.002068159338188935,0.011429709279171751,0.00024034128462413484,0.016789811978134228,200048280
2019-11-04,0.020203840531827444,0.007914320589045953,0.016789811978134228,0.006735001329276402,208479560
2019-11-05,0.003699705593719349,0.0012403312758810792,0.005947281875559929,0.0018680985495338476,172233290
2019-11-06,0.0006453063738669496,0.003687121411640737,0.0017521020330255599,0.0005564558642638939,183325470
2019-11-07,5.862638382692076e-05,-0.0005053597286607259,-0.0007914639151080927,-0.000858611975685819,166863590
2019-11-08,0.0034099014157442653,-0.0010306772327287606,-0.0014668348637310036,-0.0015038621915373085,157942420
2019-11-11,-0.00356384739722293,-0.002550151354403063,-0.0046615937558147635,-0.005613746833709854,170775110
2019-11-12,-0.006205292577102006,-0.0028591781570498354,-0.0003738869483937979,0.001553970985984865,180969830
2019-11-13,0.002064957668367784,-0.001712596884052342,-0.005088732935027651,-0.005459919672404889,182266340
2019-11-14,-0.005122317407047605,-0.00331343312844945,-0.00019786307874947173,-0.0004640737778568438,191447680
2019-11-15,-0.0009074320658875035,-0.0015245251841725649,-0.005442311498119912,-0.002242418255457901,180804630
