time,open,close,low,high,volume
2020-04-28 07:00:00,41.11,40.88,40.66,41.28,222920
2020-04-29 07:00:00,40.84,40.84,40.22,41.51,314400
2020-05-04 07:00:00,40.84,40.8,39.99,41.11,259550
2020-05-05 07:00:00,40.8,41.2,40.8,41.33,274700
2020-05-06 07:00:00,41.15,42.22,41.11,42.22,773570
2020-05-07 07:00:00,42.22,42.66,41.77,42.66,617800
2020-05-08 07:00:00,42.84,43.33,42.71,44.44,1683960
2020-05-11 07:00:00,43.33,43.33,42.62,43.55,1358920
2020-05-12 07:00:00,43.28,43.11,42.22,43.28,770030
2020-05-13 07:00:00,42.26,42.22,40.66,42.66,2652530
2020-05-14 07:00:00,42.22,42.66,41.73,42.97,1002810
2020-05-15 07:00:00,42.66,43.11,42.57,43.33,327650
2020-05-18 07:00:00,43.11,42.88,42.44,43.11,229440
2020-05-19 07:00:00,43.15,42.88,42.66,43.28,729850
2020-05-20 07:00:00,42.84,42.93,42.71,43.11,254730
2020-05-21 07:00:00,43.11,43.55,43.06,43.55,674380
2020-05-22 07:00:00,43.55,42.84,42.84,43.55,292930
2020-05-25 07:00:00,42.75,43.15,42.66,43.15,216400
2020-05-26 07:00:00,43.11,43.06,42.84,43.33,360000
2020-05-27 07:00:00,43.06,43.06,42.88,43.51,591440
2020-05-28 07:00:00,43.06,43.11,42.8,43.33,314790
2020-05-29 07:00:00,43.11,43.11,42.93,43.33,493500
2020-06-01 07:00:00,43.11,43.2,42.88,43.2,481490
2020-06-02 07:00:00,43.2,42.97,42.88,43.2,501700
2020-06-03 07:00:00,42.88,43.02,42.44,43.02,466430
2020-06-04 07:00:00,43.02,42.66,42.66,43.02,550740
2020-06-05 07:00:00,42.66,42.22,42.22,42.75,525870
2020-06-08 07:00:00,42.31,42.66,42.31,43.37,482180
2020-06-09 07:00:00,43.11,42.75,42.71,43.11,318400
2020-06-10 07:00:00,42.75,42.48,42.4,42.75,488490
2020-06-11 07:00:00,42.48,41.33,41.33,42.75,761540
2020-06-12 07:00:00,39.99,40.8,39.95,41.11,875940
2020-06-15 07:00:00,41.33,39.55,39.55,41.33,791710
2020-06-16 07:00:00,40.66,41.51,39.95,42.13,658480
2020-06-17 07:00:00,41.33,40.84,40.22,41.51,380880
2020-06-18 07:00:00,40.84,40.44,40.4,41.11,312850
2020-06-19 07:00:00,40.44,43.24,40.44,43.24,1840100
2020-06-22 07:00:00,43.11,43.06,42.31,43.11,508020
2020-06-23 07:00:00,42.75,41.86,41.86,42.8,432630
2020-06-24 07:00:00,42.0,42.08,41.77,42.26,214320
2020-06-25 07:00:00,41.46,41.51,41.24,41.95,169470
2020-06-26 07:00:00,41.55,40.66,40.66,41.95,222240
2020-06-29 07:00:00,40.66,39.55,39.55,40.84,359370
2020-06-30 07:00:00,40.44,39.55,39.55,40.44,350550
2020-07-01 07:00:00,40.22,40.44,39.55,40.66,92060
2020-07-02 07:00:00,40.26,39.95,39.77,40.48,420700
2020-07-03 07:00:00,40.4,40.08,39.95,40.44,163320
2020-07-06 07:00:00,40.08,40.62,40.08,40.84,284020
2020-07-07 07:00:00,40.66,40.44,40.44,40.97,336860
2020-07-08 07:00:00,40.35,40.35,40.04,40.66,187450
2020-07-09 07:00:00,40.35,40.44,40.31,40.8,399710
2020-07-10 07:00:00,40.44,40.62,40.44,40.88,193330
2020-07-13 07:00:00,40.66,40.57,40.44,40.71,349810
2020-07-14 07:00:00,40.57,40.57,40.08,40.8,340990
2020-07-15 07:00:00,40.75,40.22,40.22,40.75,384240
2020-07-16 07:00:00,40.4,41.33,40.26,41.33,328050
2020-07-17 07:00:00,40.66,40.66,40.44,40.88,214530
2020-07-20 07:00:00,40.44,40.08,40.08,40.62,222400
2020-07-21 07:00:00,40.53,40.08,40.08,40.53,220660
2020-07-22 07:00:00,39.99,39.91,39.91,40.44,202110
2020-07-23 07:00:00,39.99,39.99,39.77,40.13,181680
2020-07-24 07:00:00,39.95,39.11,37.33,39.99,674430
2020-07-27 07:00:00,37.28,37.77,36.84,38.22,825080
2020-07-28 07:00:00,37.77,37.86,35.51,38.66,534300
2020-07-29 07:00:00,37.33,37.11,36.88,37.77,379370
2020-07-30 07:00:00,37.11,37.82,37.11,38.0,242030
2020-07-31 07:00:00,37.33,38.88,37.24,39.99,939040
2020-08-03 07:00:00,37.77,38.93,37.77,39.15,164310
2020-08-04 07:00:00,39.42,39.11,38.84,39.42,229230
2020-08-05 07:00:00,39.11,38.66,37.68,39.33,434490
2020-08-06 07:00:00,39.11,38.88,38.71,39.2,332340
2020-08-07 07:00:00,38.93,38.88,38.8,39.2,182500
2020-08-10 07:00:00,39.11,39.2,38.84,39.95,542550
2020-08-11 07:00:00,39.64,38.88,38.88,39.64,215330
2020-08-12 07:00:00,38.88,38.84,38.84,39.33,302330
2020-08-13 07:00:00,39.33,39.11,38.88,39.55,458680
2020-08-14 07:00:00,39.11,38.84,38.84,39.55,654070
2020-08-17 07:00:00,38.66,38.97,38.57,39.33,376200
2020-08-18 07:00:00,38.8,38.44,38.31,38.97,772670
2020-08-19 07:00:00,38.44,38.44,38.44,38.93,347140
2020-08-20 07:00:00,38.48,38.22,38.22,38.75,990220
2020-08-21 07:00:00,38.22,38.26,38.17,38.62,376790
2020-08-24 07:00:00,38.44,39.55,38.44,39.55,1052840
2020-08-25 07:00:00,39.55,40.44,39.55,40.84,1074660
2020-08-26 07:00:00,40.35,40.44,39.99,40.53,547280
2020-08-27 07:00:00,40.04,40.44,40.04,40.44,437950
2020-08-28 07:00:00,40.57,39.95,39.95,41.02,636020
2020-08-31 07:00:00,39.99,39.99,39.99,40.66,276580
2020-09-01 07:00:00,40.08,41.2,39.95,41.77,675310
2020-09-03 07:00:00,41.55,42.0,41.2,42.48,1037080
2020-09-04 07:00:00,42.0,41.77,41.46,42.44,825960
2020-09-07 07:00:00,41.77,40.66,40.66,42.35,465400
2020-09-08 07:00:00,40.71,40.22,40.22,41.11,622290
2020-09-09 07:00:00,40.17,40.22,39.73,41.06,865880
2020-09-10 07:00:00,40.44,40.22,40.22,41.11,421160
2020-09-11 07:00:00,39.99,40.48,39.95,41.02,411350
2020-09-14 07:00:00,40.57,41.37,40.53,41.6,608930
2020-09-15 07:00:00,41.42,42.22,41.42,42.22,983560
2020-09-16 07:00:00,42.17,42.44,41.37,42.44,544300
2020-09-17 07:00:00,41.37,41.77,41.33,42.44,833870
2020-09-18 07:00:00,42.22,41.77,41.55,42.4,1089310
2020-09-21 07:00:00,41.77,42.66,41.77,42.66,571860
2020-09-22 07:00:00,42.66,42.04,42.04,42.75,505230
2020-09-23 07:00:00,42.22,42.0,42.0,42.53,111830
2020-09-24 07:00:00,41.68,41.33,41.33,42.44,388940
2020-09-25 07:00:00,42.0,41.24,41.24,42.13,412210
2020-09-28 07:00:00,41.33,41.24,41.24,41.86,202840
2020-09-29 07:00:00,41.77,40.66,40.66,41.77,394490
2020-09-30 07:00:00,40.66,40.66,40.66,41.51,417360
2020-10-01 07:00:00,40.84,41.11,40.84,41.51,212510
2020-10-02 07:00:00,41.11,41.77,40.88,41.77,400770
2020-10-05 07:00:00,41.77,41.46,40.88,41.77,90450
2020-10-06 07:00:00,41.46,40.8,40.8,41.46,521190
2020-10-07 07:00:00,40.66,41.11,40.44,41.55,381520
2020-10-08 07:00:00,40.88,41.02,40.66,41.28,216990
2020-10-09 07:00:00,41.02,41.6,41.02,41.64,309580
2020-10-12 07:00:00,41.6,41.73,41.11,41.77,326290
2020-10-13 07:00:00,41.73,41.82,41.51,41.82,271990
2020-10-14 07:00:00,41.82,42.22,41.77,42.22,389260
2020-10-15 07:00:00,42.26,43.33,40.44,43.33,1358580
2020-10-16 07:00:00,43.6,43.37,43.06,43.6,596590
2020-10-19 07:00:00,43.46,43.42,43.28,43.51,370590
2020-10-20 07:00:00,43.28,43.46,42.57,43.51,511250
2020-10-21 07:00:00,43.46,43.24,42.97,43.51,172010
2020-10-22 07:00:00,43.11,44.48,43.02,44.48,621610
2020-10-23 07:00:00,44.53,46.22,44.44,46.62,1761080
2020-10-26 07:00:00,48.44,46.71,46.62,48.66,974720
2020-10-27 07:00:00,47.55,46.97,46.22,47.6,804020
2020-10-28 07:00:00,46.97,44.53,43.91,47.55,1184890
